id_ticket,id_tienda,timestamp,total_venta,total_articulos,id_cliente
TICKET_0001442,STORE_09,2024-01-20 20:10:00,25.45,2,CUST_00323
TICKET_0001443,STORE_02,2024-01-07 10:58:00,9.63,1,CUST_00540
TICKET_0001444,STORE_07,2024-02-11 12:07:00,10.51,2,CUST_00533
TICKET_0001445,STORE_03,2024-01-21 11:52:00,11.75,1,CUST_00779
TICKET_0001446,STORE_05,2024-01-02 10:31:00,9.5,1,CUST_00694
TICKET_0001447,STORE_10,2024-01-20 21:58:00,11.9,2,CUST_00195
TICKET_0001448,STORE_01,2024-02-26 19:11:00,14.89,1,CUST_00919
TICKET_0001449,STORE_05,2024-02-17 07:08:00,7.44,1,CUST_00301
TICKET_0001450,STORE_05,2024-03-05 14:29:00,24.22,2,CUST_00987
TICKET_0001451,STORE_04,2024-02-28 13:36:00,5.82,1,CUST_00737
TICKET_0001452,STORE_08,2024-01-15 07:29:00,7.33,1,CUST_00025
TICKET_0001453,STORE_10,2024-02-22 08:28:00,17.3,2,CUST_00427
TICKET_0001454,STORE_01,2024-01-22 12:22:00,12.93,1,CUST_00567
TICKET_0001455,STORE_03,2024-03-19 18:55:00,11.45,2,CUST_00917
TICKET_0001456,STORE_04,2024-01-24 10:12:00,9.08,1,CUST_00034
TICKET_0001457,STORE_08,2024-03-18 08:29:00,26.28,4,CUST_00881
TICKET_0001458,STORE_07,2024-02-01 12:10:00,6.1,1,CUST_00745
TICKET_0001459,STORE_09,2024-03-25 11:14:00,2.49,1,CUST_00594
TICKET_0001460,STORE_04,2024-02-06 13:26:00,8.74,1,CUST_00885
TICKET_0001461,STORE_04,2024-02-17 18:55:00,25.92,2,CUST_00230
TICKET_0001462,STORE_07,2024-01-08 10:51:00,48.18,5,CUST_00932
TICKET_0001463,STORE_02,2024-03-16 11:38:00,19.7,2,CUST_00495
TICKET_0001464,STORE_05,2024-03-20 20:26:00,2.26,1,CUST_00616
TICKET_0001465,STORE_06,2024-03-05 09:56:00,35.48,5,CUST_00817
TICKET_0001466,STORE_06,2024-02-14 08:46:00,55.66,6,CUST_00735
TICKET_0001467,STORE_08,2024-02-05 08:25:00,35.1,4,CUST_00979
TICKET_0001468,STORE_04,2024-01-05 13:15:00,9.59,1,CUST_00414
TICKET_0001469,STORE_07,2024-01-28 18:55:00,17.31,2,CUST_00355
TICKET_0001470,STORE_03,2024-01-24 10:58:00,7.17,1,CUST_00053
TICKET_0001471,STORE_03,2024-02-02 21:43:00,7.08,2,CUST_00972
TICKET_0001472,STORE_09,2024-02-02 19:58:00,7.28,2,CUST_00722
TICKET_0001473,STORE_06,2024-02-05 18:10:00,13.01,2,CUST_00709
TICKET_0001474,STORE_04,2024-02-06 21:58:00,37.78,4,CUST_00063
TICKET_0001475,STORE_07,2024-02-22 08:31:00,14.32,1,CUST_00663
TICKET_0001476,STORE_02,2024-01-12 10:05:00,21.03,3,CUST_00061
TICKET_0001477,STORE_01,2024-02-26 18:33:00,21.81,3,CUST_00500
TICKET_0001478,STORE_04,2024-01-26 19:34:00,2.48,1,CUST_00482
TICKET_0001479,STORE_05,2024-01-08 07:34:00,10.0,1,CUST_00768
TICKET_0001480,STORE_01,2024-02-19 08:00:00,17.71,2,CUST_00424
TICKET_0001481,STORE_04,2024-01-14 15:50:00,8.69,1,CUST_00162
TICKET_0001482,STORE_03,2024-01-28 18:55:00,15.94,2,CUST_00555
TICKET_0001483,STORE_07,2024-03-12 08:38:00,23.28,2,CUST_00660
TICKET_0001484,STORE_01,2024-02-09 16:49:00,4.56,1,CUST_00290
TICKET_0001485,STORE_05,2024-02-15 17:15:00,20.81,2,CUST_00521
TICKET_0001486,STORE_06,2024-01-08 11:57:00,32.98,3,CUST_00054
TICKET_0001487,STORE_01,2024-03-20 07:32:00,4.57,1,CUST_00154
TICKET_0001488,STORE_06,2024-02-12 08:32:00,26.43,3,CUST_00039
TICKET_0001489,STORE_02,2024-01-18 13:48:00,20.61,2,CUST_00829
TICKET_0001490,STORE_04,2024-03-24 17:34:00,6.04,1,CUST_00451
TICKET_0001491,STORE_10,2024-03-27 16:05:00,8.41,1,CUST_00951
TICKET_0001492,STORE_03,2024-02-25 14:50:00,39.28,5,CUST_00176
TICKET_0001493,STORE_03,2024-03-02 16:16:00,5.8,1,CUST_00753
TICKET_0001494,STORE_10,2024-03-23 20:46:00,10.63,2,CUST_00767
TICKET_0001495,STORE_10,2024-03-05 09:16:00,4.39,1,CUST_00270
TICKET_0001496,STORE_06,2024-02-05 09:30:00,15.42,2,CUST_00252
TICKET_0001497,STORE_05,2024-01-27 13:54:00,8.64,1,CUST_00706
TICKET_0001498,STORE_07,2024-03-28 07:37:00,26.43,3,CUST_00052
TICKET_0001499,STORE_01,2024-01-26 17:04:00,12.55,2,CUST_00250
TICKET_0001500,STORE_01,2024-01-31 12:51:00,10.04,1,CUST_00983
TICKET_0001501,STORE_08,2024-01-29 16:39:00,4.36,1,CUST_00460
TICKET_0001502,STORE_07,2024-03-02 21:56:00,21.03,4,CUST_00807
TICKET_0001503,STORE_07,2024-01-31 20:51:00,28.83,3,CUST_00871
TICKET_0001504,STORE_09,2024-02-10 09:03:00,25.06,3,CUST_00898
TICKET_0001505,STORE_02,2024-01-19 20:28:00,11.07,2,CUST_00792
TICKET_0001506,STORE_07,2024-01-11 10:45:00,2.26,1,CUST_00333
TICKET_0001507,STORE_03,2024-03-27 11:07:00,7.73,1,CUST_00466
TICKET_0001508,STORE_09,2024-02-19 20:34:00,22.57,4,CUST_00547
TICKET_0001509,STORE_05,2024-01-27 11:57:00,35.97,4,CUST_00369
TICKET_0001510,STORE_05,2024-03-15 17:41:00,37.98,4,CUST_00369
TICKET_0001511,STORE_08,2024-01-12 17:40:00,20.72,2,CUST_00074
TICKET_0001512,STORE_03,2024-01-26 10:39:00,11.93,2,CUST_00625
TICKET_0001513,STORE_10,2024-01-15 07:14:00,22.22,4,CUST_00324
TICKET_0001514,STORE_06,2024-02-29 15:50:00,8.04,1,CUST_00771
TICKET_0001515,STORE_01,2024-01-22 14:43:00,10.94,2,CUST_00009
TICKET_0001516,STORE_10,2024-02-06 14:34:00,30.16,4,CUST_00035
TICKET_0001517,STORE_08,2024-03-12 20:10:00,2.29,1,CUST_00301
TICKET_0001518,STORE_08,2024-03-08 09:36:00,5.65,2,CUST_00072
TICKET_0001519,STORE_02,2024-03-01 14:24:00,33.92,3,CUST_00641
TICKET_0001520,STORE_06,2024-02-10 12:53:00,16.7,3,CUST_00488
TICKET_0001521,STORE_07,2024-01-29 19:46:00,5.16,1,CUST_00423
TICKET_0001522,STORE_09,2024-03-10 07:14:00,20.78,3,CUST_00147
TICKET_0001523,STORE_02,2024-02-06 10:09:00,26.23,3,CUST_00185
TICKET_0001524,STORE_09,2024-03-21 15:13:00,3.09,1,CUST_00247
TICKET_0001525,STORE_04,2024-03-16 13:32:00,3.07,1,CUST_00010
TICKET_0001526,STORE_08,2024-03-27 07:55:00,19.24,2,CUST_00936
TICKET_0001527,STORE_03,2024-03-16 17:18:00,18.16,2,CUST_00922
TICKET_0001528,STORE_07,2024-03-07 20:43:00,6.05,2,CUST_00190
TICKET_0001529,STORE_03,2024-01-20 09:33:00,8.45,1,CUST_00584
TICKET_0001530,STORE_03,2024-01-30 09:35:00,10.92,2,CUST_00722
TICKET_0001531,STORE_10,2024-01-14 10:58:00,9.38,2,CUST_00272
TICKET_0001532,STORE_06,2024-02-16 09:31:00,29.79,4,CUST_00661
TICKET_0001533,STORE_03,2024-03-02 17:42:00,8.41,1,CUST_00465
TICKET_0001534,STORE_02,2024-02-02 19:39:00,4.76,1,CUST_00919
TICKET_0001535,STORE_07,2024-03-01 20:31:00,29.49,4,CUST_00127
TICKET_0001536,STORE_01,2024-01-16 09:08:00,12.05,1,CUST_00868
TICKET_0001537,STORE_01,2024-03-16 07:31:00,9.07,1,CUST_00924
TICKET_0001538,STORE_06,2024-01-06 19:01:00,20.09,3,CUST_00975
TICKET_0001539,STORE_08,2024-01-23 13:56:00,12.52,2,CUST_00798
TICKET_0001540,STORE_02,2024-03-17 21:46:00,9.04,1,CUST_00820
TICKET_0001541,STORE_06,2024-02-10 12:29:00,39.67,4,CUST_00424
TICKET_0001542,STORE_01,2024-03-15 07:17:00,16.5,2,CUST_00105
TICKET_0001543,STORE_06,2024-02-27 08:40:00,24.49,4,CUST_00415
TICKET_0001544,STORE_01,2024-01-29 12:52:00,4.69,1,CUST_00556
TICKET_0001545,STORE_01,2024-02-04 17:48:00,6.47,1,CUST_00245
TICKET_0001546,STORE_10,2024-01-12 08:13:00,24.6,3,CUST_00478
TICKET_0001547,STORE_04,2024-01-10 18:30:00,23.17,2,CUST_00453
TICKET_0001548,STORE_09,2024-01-29 17:46:00,18.88,2,CUST_00081
TICKET_0001549,STORE_05,2024-02-11 12:58:00,9.03,1,CUST_00850
TICKET_0001550,STORE_09,2024-02-07 15:46:00,12.23,2,CUST_00888
TICKET_0001551,STORE_08,2024-01-09 13:24:00,29.2,3,CUST_00345
TICKET_0001552,STORE_06,2024-03-03 15:36:00,33.95,5,CUST_00069
TICKET_0001553,STORE_09,2024-01-31 18:45:00,15.88,2,CUST_00857
TICKET_0001554,STORE_02,2024-03-23 08:03:00,26.67,3,CUST_00627
TICKET_0001555,STORE_01,2024-03-05 14:38:00,19.04,2,CUST_00753
TICKET_0001556,STORE_08,2024-03-14 17:58:00,9.29,1,CUST_00486
TICKET_0001557,STORE_02,2024-03-24 11:21:00,27.08,4,CUST_00981
TICKET_0001558,STORE_06,2024-01-24 18:34:00,22.67,4,CUST_00525
TICKET_0001559,STORE_08,2024-02-20 12:05:00,10.49,2,CUST_00576
TICKET_0001560,STORE_07,2024-03-09 14:26:00,22.61,3,CUST_00190
TICKET_0001561,STORE_04,2024-02-18 14:48:00,17.29,2,CUST_00894
TICKET_0001562,STORE_07,2024-01-04 20:08:00,6.14,1,CUST_00909
TICKET_0001563,STORE_01,2024-01-17 14:07:00,5.02,1,CUST_00437
TICKET_0001564,STORE_08,2024-02-13 18:20:00,12.38,1,CUST_00015
TICKET_0001565,STORE_03,2024-01-16 10:03:00,9.75,1,CUST_00237
TICKET_0001566,STORE_07,2024-03-12 18:07:00,5.01,1,CUST_00336
TICKET_0001567,STORE_09,2024-02-17 14:28:00,2.39,1,CUST_00150
TICKET_0001568,STORE_10,2024-01-24 18:25:00,22.9,2,CUST_00096
TICKET_0001569,STORE_09,2024-03-21 09:19:00,24.34,5,CUST_00756
TICKET_0001570,STORE_02,2024-03-04 20:51:00,11.3,1,CUST_00618
TICKET_0001571,STORE_02,2024-02-18 20:30:00,11.98,1,CUST_00530
TICKET_0001572,STORE_09,2024-02-13 19:55:00,27.65,4,CUST_00438
TICKET_0001573,STORE_10,2024-02-16 20:35:00,4.35,1,CUST_00304
TICKET_0001574,STORE_04,2024-02-06 16:00:00,29.91,4,CUST_00300
TICKET_0001575,STORE_07,2024-03-13 19:28:00,3.67,1,CUST_00735
TICKET_0001576,STORE_02,2024-01-28 13:22:00,7.31,2,CUST_00750
TICKET_0001577,STORE_01,2024-03-10 10:42:00,10.0,1,CUST_00789
TICKET_0001578,STORE_04,2024-03-14 21:23:00,19.26,2,CUST_00353
TICKET_0001579,STORE_05,2024-03-31 12:25:00,22.85,2,CUST_00182
TICKET_0001580,STORE_09,2024-03-25 16:12:00,10.53,2,CUST_00234
TICKET_0001581,STORE_10,2024-01-24 10:17:00,31.44,4,CUST_00421
TICKET_0001582,STORE_06,2024-03-04 19:40:00,19.0,3,CUST_00757
TICKET_0001583,STORE_03,2024-01-26 13:43:00,23.37,3,CUST_00963
TICKET_0001584,STORE_07,2024-01-02 10:43:00,25.33,4,CUST_00915
TICKET_0001585,STORE_01,2024-01-31 07:57:00,2.68,1,CUST_00657
TICKET_0001586,STORE_09,2024-01-14 09:54:00,5.67,2,CUST_00385
TICKET_0001587,STORE_10,2024-03-20 20:07:00,21.86,2,CUST_00038
TICKET_0001588,STORE_03,2024-02-08 12:13:00,16.19,2,CUST_00169
TICKET_0001589,STORE_04,2024-02-05 08:41:00,4.71,1,CUST_00938
TICKET_0001590,STORE_08,2024-03-05 13:23:00,45.55,5,CUST_00498
TICKET_0001591,STORE_07,2024-02-08 07:14:00,30.28,4,CUST_00560
TICKET_0001592,STORE_10,2024-02-09 13:19:00,14.66,1,CUST_00322
TICKET_0001593,STORE_08,2024-02-06 09:52:00,12.24,2,CUST_00585
TICKET_0001594,STORE_09,2024-01-20 11:13:00,9.25,1,CUST_00352
TICKET_0001595,STORE_07,2024-01-26 14:08:00,38.77,3,CUST_00390
TICKET_0001596,STORE_08,2024-01-25 09:01:00,12.09,2,CUST_00872
TICKET_0001597,STORE_03,2024-02-08 20:30:00,6.97,1,CUST_00272
TICKET_0001598,STORE_06,2024-02-29 11:31:00,21.7,3,CUST_00928
TICKET_0001599,STORE_04,2024-02-21 18:17:00,13.65,1,CUST_00366
TICKET_0001600,STORE_03,2024-03-19 08:57:00,28.79,2,CUST_00414
TICKET_0001601,STORE_08,2024-03-22 07:44:00,24.15,2,CUST_00648
TICKET_0001602,STORE_01,2024-03-29 18:32:00,12.35,2,CUST_00989
TICKET_0001603,STORE_06,2024-01-29 13:24:00,32.02,3,CUST_00676
TICKET_0001604,STORE_08,2024-03-14 18:28:00,14.13,2,CUST_00763
TICKET_0001605,STORE_01,2024-02-27 15:53:00,12.15,2,CUST_00118
TICKET_0001606,STORE_02,2024-02-03 13:22:00,13.78,1,CUST_00481
TICKET_0001607,STORE_06,2024-02-10 16:56:00,9.94,2,CUST_00835
TICKET_0001608,STORE_02,2024-01-25 10:57:00,6.38,1,CUST_00237
TICKET_0001609,STORE_03,2024-02-07 15:25:00,30.02,4,CUST_00086
TICKET_0001610,STORE_10,2024-01-03 11:33:00,2.99,1,CUST_00209
TICKET_0001611,STORE_07,2024-03-22 21:09:00,9.49,1,CUST_00513
TICKET_0001612,STORE_04,2024-03-31 13:36:00,4.76,1,CUST_00136
TICKET_0001613,STORE_07,2024-02-01 12:13:00,31.2,3,CUST_00116
TICKET_0001614,STORE_09,2024-01-15 14:25:00,29.65,4,CUST_00782
TICKET_0001615,STORE_04,2024-03-02 14:42:00,13.36,1,CUST_00674
TICKET_0001616,STORE_06,2024-03-14 17:12:00,40.69,4,CUST_00376
TICKET_0001617,STORE_07,2024-03-23 08:25:00,48.98,5,CUST_00057
TICKET_0001618,STORE_01,2024-03-03 21:08:00,24.64,2,CUST_00583
TICKET_0001619,STORE_06,2024-03-02 14:35:00,25.93,2,CUST_00695
TICKET_0001620,STORE_09,2024-01-01 21:05:00,33.94,4,CUST_00112
TICKET_0001621,STORE_03,2024-01-24 16:02:00,8.93,1,CUST_00214
TICKET_0001622,STORE_05,2024-01-30 20:50:00,3.56,1,CUST_00227
TICKET_0001623,STORE_07,2024-03-08 18:28:00,14.04,1,CUST_00972
TICKET_0001624,STORE_10,2024-02-18 12:33:00,5.91,1,CUST_00030
TICKET_0001625,STORE_02,2024-02-11 07:32:00,17.57,2,CUST_00082
TICKET_0001626,STORE_04,2024-02-23 07:41:00,7.5,1,CUST_00668
TICKET_0001627,STORE_08,2024-02-23 12:06:00,14.94,1,CUST_00191
TICKET_0001628,STORE_10,2024-02-03 18:02:00,16.23,2,CUST_00276
TICKET_0001629,STORE_05,2024-02-06 10:08:00,8.29,1,CUST_00918
TICKET_0001630,STORE_03,2024-01-26 07:47:00,5.97,1,CUST_00672
TICKET_0001631,STORE_05,2024-02-27 09:51:00,36.07,3,CUST_00123
TICKET_0001632,STORE_09,2024-03-20 14:33:00,3.07,1,CUST_00108
TICKET_0001633,STORE_09,2024-03-12 20:28:00,15.49,2,CUST_00304
TICKET_0001634,STORE_02,2024-02-10 19:54:00,14.2,1,CUST_00294
TICKET_0001635,STORE_04,2024-01-08 11:59:00,11.0,2,CUST_00562
TICKET_0001636,STORE_05,2024-01-21 16:52:00,40.02,5,CUST_00536
TICKET_0001637,STORE_03,2024-01-12 15:29:00,14.61,2,CUST_00953
TICKET_0001638,STORE_09,2024-02-08 19:25:00,6.99,1,CUST_00153
TICKET_0001639,STORE_08,2024-02-13 09:38:00,18.33,2,CUST_00796
TICKET_0001640,STORE_09,2024-01-17 18:44:00,10.14,1,CUST_00178
TICKET_0001641,STORE_08,2024-02-11 17:46:00,2.85,1,CUST_00173
TICKET_0001642,STORE_01,2024-03-30 08:29:00,18.94,3,CUST_00287
TICKET_0001643,STORE_02,2024-01-07 11:22:00,7.61,1,CUST_00414
TICKET_0001644,STORE_08,2024-02-04 09:45:00,13.16,2,CUST_00096
TICKET_0001645,STORE_01,2024-01-28 12:15:00,4.77,1,CUST_00184
TICKET_0001646,STORE_04,2024-03-08 21:03:00,14.89,2,CUST_00222
TICKET_0001647,STORE_02,2024-02-25 07:32:00,14.39,1,CUST_00203
TICKET_0001648,STORE_10,2024-01-23 13:41:00,33.19,4,CUST_00483
TICKET_0001649,STORE_10,2024-03-07 14:50:00,15.94,2,CUST_00455
TICKET_0001650,STORE_03,2024-02-28 18:05:00,5.67,1,CUST_00465
TICKET_0001651,STORE_04,2024-03-19 13:42:00,19.4,2,CUST_00197
TICKET_0001652,STORE_02,2024-01-15 09:12:00,17.11,2,CUST_00509
TICKET_0001653,STORE_09,2024-03-02 21:43:00,9.26,1,CUST_00843
TICKET_0001654,STORE_10,2024-02-15 10:10:00,17.01,2,CUST_00165
TICKET_0001655,STORE_02,2024-03-14 19:02:00,15.63,2,CUST_00001
TICKET_0001656,STORE_07,2024-01-27 17:49:00,37.97,3,CUST_00111
TICKET_0001657,STORE_04,2024-01-27 09:00:00,10.15,2,CUST_00401
TICKET_0001658,STORE_03,2024-03-13 14:26:00,3.64,1,CUST_00828
TICKET_0001659,STORE_08,2024-02-15 17:37:00,27.77,2,CUST_00668
TICKET_0001660,STORE_10,2024-03-06 19:51:00,12.06,1,CUST_00836
TICKET_0001661,STORE_01,2024-02-08 19:45:00,9.25,1,CUST_00792
TICKET_0001662,STORE_10,2024-02-20 17:57:00,24.94,3,CUST_00905
TICKET_0001663,STORE_02,2024-03-16 20:49:00,29.63,2,CUST_00497
TICKET_0001664,STORE_05,2024-03-28 11:00:00,46.2,6,CUST_00713
TICKET_0001665,STORE_02,2024-01-05 09:02:00,38.75,4,CUST_00698
TICKET_0001666,STORE_06,2024-01-22 21:46:00,14.29,1,CUST_00875
TICKET_0001667,STORE_03,2024-01-16 18:58:00,8.79,1,CUST_00095
TICKET_0001668,STORE_08,2024-01-28 12:21:00,47.28,4,CUST_00058
TICKET_0001669,STORE_02,2024-02-06 20:01:00,34.07,5,CUST_00811
TICKET_0001670,STORE_02,2024-02-10 08:39:00,23.82,3,CUST_00594
TICKET_0001671,STORE_09,2024-01-03 13:48:00,14.57,1,CUST_00662
TICKET_0001672,STORE_06,2024-01-06 15:20:00,8.42,2,CUST_00578
TICKET_0001673,STORE_05,2024-02-02 10:06:00,35.41,3,CUST_00640
TICKET_0001674,STORE_02,2024-03-21 16:53:00,30.73,3,CUST_00488
TICKET_0001675,STORE_04,2024-02-05 19:00:00,14.9,1,CUST_00135
TICKET_0001676,STORE_05,2024-03-15 19:17:00,57.26,6,CUST_00899
TICKET_0001677,STORE_10,2024-03-17 08:42:00,27.17,3,CUST_00441
TICKET_0001678,STORE_06,2024-03-12 20:59:00,18.31,2,CUST_00663
TICKET_0001679,STORE_04,2024-01-30 20:57:00,6.48,1,CUST_00920
TICKET_0001680,STORE_10,2024-03-13 18:32:00,16.24,2,CUST_00788
TICKET_0001681,STORE_01,2024-02-14 14:03:00,5.75,1,CUST_00279
TICKET_0001682,STORE_06,2024-01-26 14:20:00,25.67,3,CUST_00853
TICKET_0001683,STORE_06,2024-03-06 18:36:00,48.76,5,CUST_00500
TICKET_0001684,STORE_06,2024-02-28 17:57:00,3.57,1,CUST_00094
TICKET_0001685,STORE_09,2024-03-19 11:11:00,19.46,2,CUST_00564
TICKET_0001686,STORE_05,2024-02-15 08:49:00,6.19,2,CUST_00846
TICKET_0001687,STORE_09,2024-02-09 17:53:00,15.9,2,CUST_00540
TICKET_0001688,STORE_01,2024-03-12 14:13:00,6.07,1,CUST_00436
TICKET_0001689,STORE_10,2024-01-17 14:01:00,52.67,5,CUST_00560
TICKET_0001690,STORE_05,2024-02-05 20:19:00,20.9,2,CUST_00185
TICKET_0001691,STORE_08,2024-02-24 12:48:00,9.68,1,CUST_00856
TICKET_0001692,STORE_01,2024-03-28 09:40:00,12.75,2,CUST_00478
TICKET_0001693,STORE_05,2024-02-06 09:44:00,3.37,1,CUST_00698
TICKET_0001694,STORE_08,2024-02-20 09:08:00,29.54,4,CUST_00407
TICKET_0001695,STORE_05,2024-02-24 13:08:00,16.43,2,CUST_00453
TICKET_0001696,STORE_03,2024-02-02 16:40:00,9.86,1,CUST_00904
TICKET_0001697,STORE_07,2024-03-16 20:12:00,9.51,1,CUST_00320
TICKET_0001698,STORE_03,2024-01-19 09:34:00,13.08,1,CUST_00019
TICKET_0001699,STORE_06,2024-03-14 15:32:00,7.79,1,CUST_00964
TICKET_0001700,STORE_04,2024-03-15 13:10:00,19.53,3,CUST_00388
TICKET_0001701,STORE_10,2024-03-18 11:57:00,8.08,2,CUST_00869
TICKET_0001702,STORE_01,2024-01-17 10:29:00,9.03,1,CUST_00499
TICKET_0001703,STORE_09,2024-01-18 12:50:00,33.5,4,CUST_00155
TICKET_0001704,STORE_10,2024-01-25 14:22:00,17.19,3,CUST_00345
TICKET_0001705,STORE_09,2024-01-03 15:29:00,13.17,1,CUST_00003
TICKET_0001706,STORE_07,2024-02-27 20:33:00,18.02,2,CUST_00024
TICKET_0001707,STORE_08,2024-02-15 15:14:00,7.29,2,CUST_00738
TICKET_0001708,STORE_01,2024-03-23 14:05:00,8.07,1,CUST_00394
TICKET_0001709,STORE_03,2024-02-06 13:08:00,17.95,2,CUST_00099
TICKET_0001710,STORE_07,2024-03-02 21:17:00,45.98,4,CUST_00186
TICKET_0001711,STORE_04,2024-03-17 10:57:00,21.56,2,CUST_00589
TICKET_0001712,STORE_03,2024-02-14 21:02:00,22.39,2,CUST_00559
TICKET_0001713,STORE_07,2024-02-06 19:29:00,29.01,4,CUST_00370
TICKET_0001714,STORE_01,2024-02-01 20:13:00,14.81,1,CUST_00166
TICKET_0001715,STORE_07,2024-02-20 19:34:00,10.03,2,CUST_00303
TICKET_0001716,STORE_03,2024-01-03 08:19:00,21.41,3,CUST_00861
TICKET_0001717,STORE_02,2024-03-15 12:30:00,16.81,2,CUST_00998
TICKET_0001718,STORE_09,2024-01-02 09:32:00,11.41,2,CUST_00784
TICKET_0001719,STORE_01,2024-03-02 14:26:00,24.22,2,CUST_00310
TICKET_0001720,STORE_05,2024-01-03 10:19:00,18.78,2,CUST_00429
TICKET_0001721,STORE_05,2024-03-01 17:07:00,16.14,3,CUST_00149
TICKET_0001722,STORE_06,2024-03-14 14:30:00,13.96,2,CUST_00273
TICKET_0001723,STORE_03,2024-03-27 15:36:00,8.95,1,CUST_00141
TICKET_0001724,STORE_05,2024-03-26 18:36:00,29.92,4,CUST_00011
TICKET_0001725,STORE_02,2024-02-20 17:23:00,16.48,2,CUST_00658
TICKET_0001726,STORE_09,2024-01-12 14:22:00,8.91,2,CUST_00902
TICKET_0001727,STORE_08,2024-03-06 07:31:00,5.94,1,CUST_00552
TICKET_0001728,STORE_01,2024-03-21 18:14:00,21.58,2,CUST_00764
TICKET_0001729,STORE_06,2024-01-03 20:25:00,9.22,1,CUST_00787
TICKET_0001730,STORE_01,2024-01-17 18:23:00,2.7,1,CUST_00729
TICKET_0001731,STORE_07,2024-01-28 12:22:00,18.22,2,CUST_00718
TICKET_0001732,STORE_07,2024-03-09 18:19:00,22.86,3,CUST_00024
TICKET_0001733,STORE_09,2024-01-15 17:57:00,8.88,1,CUST_00047
TICKET_0001734,STORE_08,2024-02-13 09:19:00,11.94,2,CUST_00642
TICKET_0001735,STORE_04,2024-01-07 09:24:00,17.25,2,CUST_00882
TICKET_0001736,STORE_02,2024-01-03 08:26:00,30.19,4,CUST_00373
TICKET_0001737,STORE_08,2024-01-13 09:27:00,3.29,1,CUST_00607
TICKET_0001738,STORE_10,2024-03-01 13:17:00,14.58,2,CUST_00003
TICKET_0001739,STORE_04,2024-03-15 17:07:00,16.63,2,CUST_00506
TICKET_0001740,STORE_02,2024-03-23 17:01:00,18.82,3,CUST_00465
TICKET_0001741,STORE_03,2024-03-24 18:31:00,8.04,1,CUST_00116
TICKET_0001742,STORE_10,2024-03-21 07:16:00,23.57,3,CUST_00691
TICKET_0001743,STORE_10,2024-01-06 07:51:00,19.4,4,CUST_00138
TICKET_0001744,STORE_09,2024-02-21 21:46:00,22.01,2,CUST_00079
TICKET_0001745,STORE_08,2024-01-19 08:06:00,15.35,2,CUST_00389
TICKET_0001746,STORE_04,2024-01-20 14:07:00,8.38,1,CUST_00897
TICKET_0001747,STORE_07,2024-03-06 13:00:00,29.79,3,CUST_00930
TICKET_0001748,STORE_05,2024-02-04 21:47:00,8.12,1,CUST_00584
TICKET_0001749,STORE_02,2024-01-22 12:51:00,46.97,4,CUST_00851
TICKET_0001750,STORE_09,2024-02-03 19:42:00,4.98,1,CUST_00092
TICKET_0001751,STORE_02,2024-01-02 15:10:00,22.37,2,CUST_00801
TICKET_0001752,STORE_09,2024-03-26 11:44:00,12.24,2,CUST_00742
TICKET_0001753,STORE_02,2024-01-16 11:10:00,15.38,2,CUST_00720
TICKET_0001754,STORE_10,2024-01-19 10:10:00,17.17,2,CUST_00620
TICKET_0001755,STORE_10,2024-02-01 13:42:00,12.99,2,CUST_00928
TICKET_0001756,STORE_04,2024-03-20 09:49:00,9.16,1,CUST_00313
TICKET_0001757,STORE_08,2024-02-14 08:50:00,16.4,2,CUST_00417
TICKET_0001758,STORE_10,2024-01-16 16:26:00,30.81,3,CUST_00420
TICKET_0001759,STORE_05,2024-01-30 20:53:00,27.08,2,CUST_00211
TICKET_0001760,STORE_04,2024-03-30 18:11:00,14.44,1,CUST_00028
TICKET_0001761,STORE_08,2024-02-15 07:34:00,7.67,2,CUST_00528
TICKET_0001762,STORE_07,2024-01-03 13:25:00,13.45,2,CUST_00045
TICKET_0001763,STORE_06,2024-02-05 15:49:00,29.02,3,CUST_00641
TICKET_0001764,STORE_03,2024-03-06 12:00:00,9.6,1,CUST_00605
TICKET_0001765,STORE_08,2024-03-23 20:06:00,35.17,4,CUST_00547
TICKET_0001766,STORE_05,2024-01-26 10:59:00,9.41,1,CUST_00641
TICKET_0001767,STORE_09,2024-03-15 18:49:00,2.61,1,CUST_00908
TICKET_0001768,STORE_10,2024-02-03 17:52:00,23.93,4,CUST_00283
TICKET_0001769,STORE_04,2024-03-19 18:38:00,8.48,1,CUST_00168
TICKET_0001770,STORE_09,2024-02-14 08:29:00,13.9,3,CUST_00362
TICKET_0001771,STORE_05,2024-01-03 19:07:00,7.96,1,CUST_00462
TICKET_0001772,STORE_09,2024-01-01 14:38:00,8.97,1,CUST_00023
TICKET_0001773,STORE_09,2024-01-21 18:36:00,31.14,3,CUST_00039
TICKET_0001774,STORE_06,2024-03-24 16:43:00,31.06,5,CUST_00113
TICKET_0001775,STORE_09,2024-02-04 12:19:00,14.91,2,CUST_00757
TICKET_0001776,STORE_08,2024-03-20 21:04:00,16.21,2,CUST_00167
TICKET_0001777,STORE_04,2024-02-27 14:37:00,3.68,1,CUST_00266
TICKET_0001778,STORE_01,2024-03-20 07:13:00,3.37,1,CUST_00669
TICKET_0001779,STORE_10,2024-01-30 12:59:00,2.87,1,CUST_00540
TICKET_0001780,STORE_02,2024-01-28 20:49:00,11.95,3,CUST_00703
TICKET_0001781,STORE_08,2024-01-10 15:09:00,20.8,3,CUST_00667
